username,rating,comment
r*****r,2,"Desain:sesuai dengan gambar
Ukuran:pas
Warna:ungu

Lapisan nya terkoyak, gagangnya juga meleleh padahal pake api kecil"
dviswat0206,4,"Tampilan:bagus,cantik
Performa:baik
Kualitas:baik

Barang sudah sampai sesuai pesanan
Bahan centongnya plastik(agak ragu juga sih kalo memasak,takutnya centong nya meleleh,soalnya belum dicoba juga)
Trus untuk pancinya lumayan lah buat masak2
Nice deh semoga awet"
novitaagustinaa,5,"Performa:ok
Kualitas:bagus👍
Tampilan:lucu,imut😍

Barang bagus tidak ada yg cacat/kurang.....order yg k 2 kalinya...kurir ramah...brg cepet sampai...makasih seller🤗"
hermarjesjor,5,"Desain:bagus
Ukuran:mungil
Warna:sesuai gambar

Respon penjual cepat,pengemasan rapi, pengiriman cepat bagus next order ditoko ini lagi"
d*****0,1,"Desain:sederhana
Ukuran:kecil ternyata
Warna:sesuai pesanan wrn hijau

😭😭😭😭😭 kaca nya pecah, mungkin pecah di perjalanan,"
f*****i,4,"Kualitas:baik

Barang bagus.. Tapi ada sedikit lecet lecet di panci dan kardus agak sobek"
davidworang,5,"Desain:oke
Ukuran:pas
Warna:bagus...

Barang pesanan sudah diterima dengan baik, barangnya bagus sesuai dengan harga, murah dan bagus, terima kasih kepada penjual dan kurir 🙏"
nurhikmahhh24,5,Terimakasih sesuai dengan pesanan pengiriman cepat cuma barangnya lama banget baru sampai
julia76954,5,"Kualitas:lumayan bagus juga
Tampilan:menarik warna hijau putih
Performa:pesanan komplit sesuai,,semoga tidak cepat rusak,,awet pokoknya,,makasih reseler,shoope,,kurir mantaplah"
hannyminah,5,"Desain:bagus
Ukuran:pas
Warna:cantikkkkk banget

Sukaaaa bgt..saking bagusnya ngk tega ngerakitnya.alat2nya lengkap semua.
Pengen order lagi 
Tokonya amanah
Terima kasih seller"
popi_maisuri,4,"Tampilan:bagus,lumanyan
Performa:oke
Kualitas:sesuai harga

Pesanan sudah sampai bagus kualitas sesuai harga,syg sekali bawut gk ada satu lagi pendek jadi gk bisa kita pasang gagang satu lagi."
a*****_,3,"Ukuran:ternyata lebih kecil dari yang diharapkan namun ttp fungsional

Tutup pecah"
hendirustandi665,5,"Performa:bagus
Kualitas:sesuai dengan harga

Terima kasih shoppy terima kasih seller terimakasih Abang kurir..... terima kasih semuanya..."
umiibnuaqiil2212,4,"Barang baru dateng. Tutupny yg gede pecah😭😭. Mau balikin rued lgi ,ydah lah Terima aja😭😭"
i*****i,4,"Alhamdulillah pesanan sudah sampai,, barang sesuai dengan pesanan,, ukurannya kecil,, imut.. 
Terimakasih banyak.. 🙏"
titinzendrato,1,"Kualitas:jelek
Performa:kecewa

Menyesal beli di toko ini, kirain betulan bagus promo ktnya.. Lah.. Baru jg manasin blm masuk apa2 sdh hitam 🤦‍♀️🤦‍♀️🤦‍♀️sendok nya jg.. Sumpah sendok/sutil pelastiknya..cocok buat ank2 Q main masak²an🤦‍♀️🤦‍♀️.. Sy paling tdk pelit kasih bintang.. X ni sy kasih 1 sj.. Jujur kecewa banget 115 rb loh.."
devitasari143,5,"Desain:menarik
Ukuran:kecil
Warna:sangat cantik

kedua x ya beli disini , nggak bikin kecewa ..
warna cantik, kalo dipakai masak usahakn d api kecil, biar awet..
next mau order yg lain lagi.."
k*****h,5,"Paket datang dengan aman
Sesuai deskripsi
Semoga berfungsi sesuai harapan
Semoga awet

Top for seller
Semoga selalu amanah ya, kak"
ardi_jo,2,"ADa yg penyok yah kecewa dah, terlihat sangat murah, delivery cepat.. ya udah lah dimaklumin aja"
87v99p65na,2,"Bahan kaleng bukan stenlis.
Video livenya gak jujur.
Tapi sesuailah dengan harganya."
zcjps2uw6n,3,"Desain:bagus
Ukuran:sedang
Warna:sesuai

Kualitas cepat rusak 
Baru seklai pake sdh terkupas 
Teplonx .pancix TDK anti lengket"
putribunga208,3,"Desain:bagus
Ukuran:kecil
Warna:tidak sesuai deskripsi

Agak kecewa, aku pesen pink dtg hitam
Pdahal aku lagi pengen bgt yg pink.. 
Sangat disayangkan"
astri_kitty90,5,"Performa:ok
Tampilan:bagus
Kualitas:ok

Suka...
Walau pen nya ada yg patah 1 ,tpi gpp masih bisa dipakek"
e*****2,5,"Desain:bagus menarik dan menawan
Ukuran:pas bangettt dg ekspektasi
Warna:Sesuai dengan pilihan

Terimakasih seller paketnya sudah di terima dan WOW bangettt dgn harga promonya👍"
srideta12_,5,"Desain:lucu
Ukuran:pas
Warna:sesuai

Pas banget sesuai selera yang dimaukan ngga ekspek bakal sebagus ini dengan harga segini pokoknya puas banget belanja disini saya bakal jadi langganan Disini"
i*****m,1,"Desain:panci kaleng
Ukuran:Nambah Sedikit Uang Dapat Yang Merek Oxone
Warna:Shoppe Mall Tidak Amanah

Buat para ibu - ibu jangan tergiur dengan Shoppe Mall, barang dijual tidak melulu bagus.. masa panci buat masak meleleh.. mana barang datang pada penyok.."
y*****3,5,"Kacanya pecah ka yang tutupan kecil,buat pengiriman cepet,tapi ywd lah gpp
Makasih ka"
8f67r3hcu2,2,Sagat tidak amanah masa iye sepatula nya 2 patah di kirim sugguh buruk baget
r*****e,4,"Alhamdulillah paket udah sampai, cuman kok ada yang patah itu yaaa. Ga tau di pengiriman atau emang dari sana nya."
w*****5,5,"Cocok untuk kado pernikahan, semoga isinya sesuai ekspetasi soalnya belum di buka langsung di bungkus kado, pengirimannya cepet sekali.. makasih ya kak sukses selalu"
taufikprasetya539,5,"Desain:lucu imut
Ukuran:kecil sekali
Warna:hijau

Bagus... sesuai... datang langsung buat maenan nak-anak... dikira maenan masak""annya..."
s*****h,5,"Desain:sesuai gambar
Warna:hijau yang menarik dan sesuai gambar

Panci nya blm di coba lengket apa ngga nya semoga aja ga lengket pas di pake masaknya. Trims yaa 👍🏻"
harumi__.nasha,3,"Langsung di coba peganga nya meleleh,.. Kardus nya beda nga seperti gambar"
dewiinces,5,"Desain:menarik dan sesuai
Ukuran:pas dan lengkap semua TDK ad barang yg pecah atau cacat 🥰
Warna:warnanya sesuai lucuk banget deh pertahankan yah kualitas nya semoga slalu amanah🤩"
ra11_04_13,5,Barang sudah datang sesuai pesanan murah sih semoga aja pegangan panci atau teplon nya ga meleleh... seller nya baik kurir ny juga baik
holilawidiaastari7890,5,"Desain:elegan
Ukuran:pas sesuai ekspektasi
Warna:sangat bagus,,saya suka warnanya

Sesuai lah dengan harganya,, terimakasih sangat puas dngan produknya"
a*****a,5,"Desain:bagus dan ok
Ukuran:sesuai
Warna:sesuai gambar

Alhamdulilah brg sdh diterima mudahan awet dan kuat bahannya... Mkasih seler sopee dan bang kurirnya.. Toko amanah dan cepat respon.."
tyas_255,5,"Desain:bagus
Ukuran:pas sesuai
Warna:bagus

Pengiriman cepat bgt sehari nyampe,respon penjual juga cepat...barang nyampe dengan aman gk ada yg rusak/pun lecet"
fn3sbbrecx,3,"Desain:lumayan
Ukuran:ya begitulaah
Warna:tidak sesuai dgn deskripsi

Katanya wrna biru,, tau nya wrna gitu..
Smua bagus sih,, g cacat.. Cuma kardus nya kek renyek & sobek..
Alat spatula nya jg tipis,, kek mainan gtu.. 
G kyak yg review lain bagus"".."
tgngtnen3v,5,"Desain:sangat ori
Ukuran:pas
Warna:ungu warna kesukaan

Ternyata beneran dapat 13 pcs.... Alhamdulillah...bahanya tabel dan muasin pokoknya debes deh murah meriah"
k*****h,5,"Kualitas:Baik
Performa:berguna untuk memasak
Tampilan:menarik

Alhamdulillah, barang sdh sampai sesuai gambar, Respin cepat, pengiriman cepat, terimakasih Reseller, terimakasih kurir, terimakasih shopee. 🙏🙏"
36qktb2t0m,5,"Desain:baik
Ukuran:sesuai
Warna:sesuai warna pesanan

Barang bagus cocok dengan harganya bermasarakat dan terjangkau moga penjual semakin laris selalu amin"
solihinsunandar,5,"Kualitas:lumayan baik
Tampilan:menarik
Performa:oke

Alhamdulillah barang sampek dengan selamat dan hasilnya tdk mengecewakan. Sesuai lha dengan harganya"
rutp5zazzn,4,"Desain:alhamdulillah paketannya sdh sampai dg slamat bagus & sesuai harga ada 1 barang yg gak bisa di pakai krn ukuran pakunya kurang besar
Ukuran:pas
Warna:warna pink sesuai keinginan tapi kayaknya pinknya lama2 akan pudar pokoknya sesuai harga lah ya tapi dg harga segitu dapat banyak barang sdh ok"
d*****t,5,"Desain:sesuai gambar
Ukuran:pas dan sesuai
Warna:warna produk sesuai ekspektasi

Sesuai harga y 👍🏻jgn berharap lebih.penting barang datang lengkap dan tanpa penyok"
ahmadarzhapratama,5,"Desain:bagus
Ukuran:pas dan sesuai
Warna:sangat bagus dan sesuai gambar

Alhamdulillah brng ny udh smpai sesuai pesanan NY, semoga kedepannya makin amanah yang kk"
ff2viva,5,"Desain:oke
Ukuran:ber beda2 ukuran
Warna:pink

Packing rapi..pengiriman cepat. Barang nya tiba dgn selamat ..cakeeeeeeeeep banget....makasih. Ya..next mau beli lagi yg lain .makasih ya"
839oxjinas,3,Paket sudah sampai menurut ku biasa aja karena sekali pakai bahanya langsung mengelupas dan tipis banget tidak sesuai waktu di live tapi ya sudahlah ya karena harga mempengaruhi keadaan barang terimakasih 🙏
nuriny306,5,"Desain:bagus
Ukuran:pas
Warna:lembut dan menarik

Alhamdulillah paket sudah saya terima dengan baik cocok buat sehari-hari makasih y kk makasih jg buat ms kurirnya 🙏"
d1k44hm4d1,5,Barang yg dipesan sudah sampai bagus dan lengkap tapi teflonnya ada penyok sedikit tapi tidak apalah
e*****h,5,"Kualitas:ok
Performa:bagus
Tampilan:elegant

Warna biru muda
Bahan plastik dan kaleng
Isi lengkap
Mendarat dengan selamat
Semoga KK ipar saya senang"
m.4584.im,5,"Desain:memiliki ciri khas yang unik
Ukuran:pas dan sesuai
Warna:sesuai gambar warna hijau

Respon dan pengiriman cepat kurir ramah barang bagus sesuai pesanan rekomendet"
dhiammangpoenyafhiabuccu,3,"Tampilan:oke

Agak kecewa Krn ad yg pecah truss ad berkarat di dalamx."
1401rosummiihsan,5,"Desain:cantik
Ukuran:sedang
Warna:ungu

Alhamdulillaah paket sesuai pesanan warna
Maaf vidionya terhapus karna signal tadi eror"
qc6nus5g4w,5,"Tampilan:sesuai yg di upload
Performa:baik
Kualitas:bagus

Alhamdulillah barang bagus sesuai harga, kurir ramah dan pengiriman cpt.
Semoga makin sukses dan amanah"
jdwucrdj8d,5,"Desain:sederhana
Ukuran:sesuai
Warna:hijau

Pket udh smpai sesuai pesanan
Tokonya amanh
Pengiriman cepat
Kurir sopan
Terima kasih shoopy N semuanya"
tll4kkkckt,3,"Desain:sesuai di gambar
Ukuran:sesuai ukuran nya
Warna:hitam

Kukira tebel,,eh tipis ..seperti rantang seng."
etynur905,5,"Masyaallah udh 2x order barangnya memuaskan bngt dn GK cacat sama skli 
Packing juga rapih bngtt jdi aman dch
Mksh ya kak , sukses sllu
Dan next order lgi.."
dwikiyanti,5,"Ukuran:bagussss

Rapi,bagus,cantik,tidak lengket
Pembeli suka
Saya penjual pun suka tidak kecewa
Otw beli lagi
Pertahankan kapasitas produk"
sugiatmi751,5,"Desain:bagus dan menarik
Ukuran:standard sesuai harga
Warna:menarik

Barangnya bagus sesuai harga saya suka mudah mudahan kwalitasnya bagus dan toko nya selalu amanah"
rhitakenzi,5,"Desain:memiliki desain yg bagus dan menarik
Ukuran:pas dan sesuai ekspektasi
Warna:sangat bagus dan sesuai dgn gambar

Recomeen toko nya amanah trus yah"
zubaidah.iyung,5,"Rugi bgt aku CUMA KEBAGIAN 1 SET HARGA PROMO NYA,CUMA 80RIBU DAPAT 1SET GINI 
SEMOGA NNTI ADA PROMO LAGI AKU BISA ORDER LAGI👍👍👍❤️❤️❤️💞💞
KWALITAS OK TOP👍👍"
kikyliysna,5,"Kualitas:bagus
Tampilan:ok

Alhamdulilah pkt nya dah sampai sesuai pesanan,,,sesuai harga dpt barang 13 pcs,,mksih toko n bbg kurir baik,,amanah slalu,,"
u3ik8rnsh9,5,"Desain:bagus cantik
Ukuran:sesuwai
Warna:sesuwai

Saran kalo bisa waktu masak pake api kecil aj soale kisa meleleh kupingnya"
bok465,5,"Desain:bagus
Warna:hitam

Paket nya sudah di Terima,,,Bagus, sesuai dengan harga,,, 
Tapi belum di coba, insya Alloh enak 
Makasih"
n*****t,5,"Desain:Bagus
Ukuran:Sesuau deskripdi
Warna:Coko sesuai orderan

Barang udah di terima bagus lengkap sesuai deskripsi  tks"
nurawalhiasamsu,2,"Tampilan:beda dengan gambar
Kualitas:tidak seperti di ulasan orang orang

Kok DOS.y beda yah tdk ad merek y padahal di ulasan orang orang dos.y bermerk dan memang pancinya kayak bedaaa banget tipiss sekali kek palsunya mana spatula juga tipisss sekali patah lagiiii ... 

Di ulasan orang semua dos dan panci bagus doa punya merek panci kok. Yg aku pesan DOS polossss tidak pakai merek dan panci tidak seperti keterangan"
ekawidayanti953,5,"Terimakasih ya kak semoga tokonya berkah terus, paketan realpict,pas dan sesuai, om kurir nya juga baik banget ramah pula."
uxifh85s3w,5,"Kualitas:Bagus

Terimakasih banyak barangnya sudah sampai😍😍😍😍
Kerennnn🥰🥰🥰🥰
Harga murah kualitas bagus😍😍😍😍
Ini sudah kedua kalinya lho langganan di sini
Semoga awet🥰🥰🥰"
dedekerniah,5,"Tampilan:bagus
Performa:bagus
Kualitas:lumayan

Mantap sesuai pesanan.
 Bagus bngt min
 Baru mendarat 5 pcs panci set 13 pcs🥰🥰🥰🥰🥰"
ritayarista,5,"Performa:sangat bagus ,langgangan ku nanti klo mw pesan lagi
Tampilan:pas
Kualitas:baik

paking rapi ,penjual ramah ,pengiriman cepat ,the best banget😍😍😍🤗"
nursilahusni,5,"Keren banget 
Panci secantik ini
Untuk hrg segitu
Murah kali,,,,,
Tp masih nunggu pesanan yg  lain
Soal nya  co nya 3 set"
ocha_ros,5,"Desain:cantik
Ukuran:sesuai
Warna:sesuai pesanan...

Thanks Shopee.... 😘
Cookware panci set nya mendarat dg baik
Pengiriman cepat
Packing aman
Semuanya bagus sesuai pesanan.... 👍👍👍"
neriyustati,5,"Kualitas:bguusss menarik
Tampilan:ok

Barang dh sampe maksijlh ,seller , kurir ok.  Tokonya amanah,, ni Bru lengkap,,,  ,komplit,, semoga lncar tokonya🤲🤲🫰"
0bj253tt06,5,"Kualitas:bagus
Performa:barangnya sesuai
Tampilan:Ok

Sampai tetanggaku liat barangnya, dan langsung pengen pesen barang yg sama Q beli.. Menarik si barangnya 👍"
linamariana92,1,"Kualitas:saran saya bagus kasih harga lebih tinggi sedikit tapi pembeli tidak kecewa (Biaaya raping buble di cash) saya komplain ke pihak tokonya karna kondisinya pecah dan kondisi produk juga banyak yg tidak sesuai jawaban nya gak ada solusi dan cuma bilang dlm kondisi bagus saat dikirim

Buruk pelayanan tokonya... ada baik nya pigak shopee walaupun buat promo 12.12 tapi lebih selektif lagi dengan toko2 yang ikut serta"
usmancynkimahyusuf,5,Alhamdulillah paketnya sudah sampai dalam keadaan baik. Tidak ada pecah sedikitpun. Cantik banget pokoknya 😍😍. Terima kasih seller 🙏🙏
nailaajah25,5,"Warna:ungu

Alhamdulillah sesuai pesanan lengkap, pas semua tidak ada lecet2 terimakasih toko nya amanah."
t*****x,5,"Desain:sangat menarik dan menggemaskan
Ukuran:pas dan sesuai
Warna:lembut sesuai gambar

Paket sudah diterima dengan baik, semoga barang bermanfaat dan awet digunakan,,"
anita_ms90,3,"Panci nya penyok sedikit,, dari pengiriman atau dari tokonya ngga tau ,,di terima sudah ada penyok"
n*****i,5,"Desain:bagus
Ukuran:sesuai
Warna:hijau

Terimakasih seller barang sudah sampai dengan cepat dan kondisinya aman kualitas oke dengan harga sangat terjangkau"
n*****m,1,"Ma'af saya kasih bintang 1 aja. Setelah dipakai gagangnya meleleh, bahan panci nya juga mengeluarkan aroma cat. Tidak aman dipakai  utk memasak.
Meninggalkan noda setelah satu kali pakai. Sangat tidak bagus kualitasnya. Warna juga tidak sesuai dg video. Msg² panci beda warna kecerahannya."
amhynahkamhar320,5,"Performa:sangat amanah
Kualitas:kualitas ok
Tampilan:sangat baik

Seler nya amana dan packing nya rapih aman sampai di Sulawesi ☺"
rhyaarh,4,"Tampilan:menarik
Kualitas:oke, warna cantik realpict, bahan juga lumayan bagus dan tebal! next order lagi wrna lain, Terima kasih😇
Performa:baik"
y*****2,5,"Desain:sangat keren dan menarik
Ukuran:pas dan sesuai
Warna:sangat bagus

Kukira besar ternyata mungil. But bagus banget"
hanny_hr,5,"Desain:sesuai
Ukuran:sesuai
Warna:pink...

Seller gercep, packing rapi. Belum dipasang utk pegangannya. Semoga awet"
l*****4,5,"Desain:ok
Ukuran:ok
Warna:hijau

Akhirnya nya datang juga panci imut2 nya, rugi rasa nya kalau tidak beli dengan harga yang murah dan terjangkau, akuu sukaa"
uun.wae,5,"Desain:menarik
Ukuran:sesuai
Warna:sesuai

Maa saya Allah tabarakallah,, bagus dan amanah 🫶✨"
fricilliasupit,3,Semuanya bagus tp penjualnya kurang memperhatikan. Salah satu panci saya kurang baik atau penyot.
l*****6,5,"Desain:elegan minimalis
Ukuran:sesuai deskripsi
Warna:hijau toska

Paket dtng, warna cantikkk sesuai dg pesanan, jumlahnya cukup, tokonya amanah .semoga lancar rezeki tokonya ❤️🥰👍"
putrimentari949,5,"Desain:menarik
Ukuran:sesuai pas
Warna:hijau

Alhamdulillah makasih ya barang sudah diterima barang menarik sesuai harga makasih buat abang kurirnya"
arlitarainealmira,5,Alhamdulillah barang sampai dengan selamat. Suka warna nya.. Terang. Terima kasih ya. Semoga lancar dan berkah usaha nya
nur_azii,5,"Tampilan:bagus
Performa:bagus
Kualitas:sesuai sama harga bagus

Admin nya fast respon, barangnya sesuai, tidak mengecewakan pokoknya.. thanks mba 👍"
novitrinawangsih,5,"Tampilan:ungu
Kualitas:belom di coba

Barang datang sesuai dengan pesanan,, harga terjangkau"
riskidamayantiyanti,5,"Desain:menarik
Ukuran:sedang
Warna:ungu

Udah datang kak terimakasih sukses selalu maaf kak nggak sempat buat vidio Amboxsing"
muhammadmirwan462,5,"Desain:sangat suka
Ukuran:sesuai
Warna:sesuai gambar

Alhamdulillah puas banget belanja disini ditukar seadanya"
nuniklistina,3,"Klo untuk brang ny ok bsgus sesuai jg, tp pas dpake untuk masak itu kuping ny meleleh kena panas jd gk awet"
p9b25qrle9,5,"Alkhmdllh,,, paketnya dah nyampe, sesuai pesanan, 👍trmksh mas kurir, & thnkyou buat toko amanahnya, sukses sllu pokoknya🙏 keren."
suryatisuryati215,1,Kualitas jelek banget..br d pakai 2x untk ngerebus air sdh ngelupas
gumunwaluyo,5,"Desain:sangat menarik
Ukuran:pas dan sesuai
Warna:bagus sesuai di gambar

Toko sangat amanah sangat respon pokoknya oke 👍👍👍👍👍"
iamda5g52k,5,"Tampilan:pengirimannya cepat
Kualitas:bagus sesuai dengan harganya
Performa:pengirimannya baik semua bagus"
f_e6rcft7x,5,"Desain:bagua
Ukuran:sesuai ekspetasi
Warna:sesuai ekspetasi

Real semua tidak ada lecet sama sekali kk makasih shopee dan babang kurir 🙏🙏🙏"
rast1122,5,"Pesenannya cepet bgt sampenya, mana lagi promo , gak nyesel juga beli di toko ini karna satset dan ramah. Makasih seller ..."
syifa_azka,5,"Kualitas:Mantull sesuai pesanan
Tampilan:Rapi, bgs, g da cacat
Performa:It's ok... Recommended bgt dech pokoknya"
cekdewi848,5,"Kualitas:bagus banget tapi gk terlalu tebal tapi dgn harga segitu co2k dan saya suka tidak nyesal pesan
Tampilan:bagus
Performa:bagus banget"
u*****2,5,"Desain:bagus
Ukuran:sesuai
Warna:hijau

Alkhamdulillah sudah sampai
Saya suka, sesuai kebutuhan saya 
Terima kasih"
serenadesenja,5,"Desain:menarik
Ukuran:sesuai
Warna:hijau

Toko amanah, rekomended,,sudah langganan...sesuai deskripsi...packingan aman banget,,,pokoknya mantulll"
surdisur638,5,"Desain:menarik
Ukuran:pas
Warna:sesuai pesan

Pesan udh sampai bagus banget
Lumayan lah buat naro sayur
Mah ga kecewa...
Ukuran nya unik banget....."
ratnaw713,5,"Paketan dah datang,,, kecepatan pengiriman sangat  baik... Kualitas  produk sangat baik.... Barang sesuai dengan pesanan... Terimakasih"
daengsangah,5,"Desain:terlihat keren dan modern
Ukuran:sesuai pesanan
Warna:favorit pink

Saya sangat senang sekali berbelanja di toko ini amanah 🙏 sukses selalu kak 🙏"
e*****o,5,"Desain:bagus
Ukuran:standae
Warna:pink

alhmdllh pketn dh nyampe trmsk cpt pengirimannya...wrna bgus...
next order lagi...orderan kali ini buat kado.."
h*****h,5,"Desain:ok
Ukuran:cocok utk ank kos
Warna:Ok

Pancinya bagus semoga kalo dipakai menggoreng ga lengket.Terima kasih seller,kurir dan shoppe"
